year,SeedType,Upset,Region,GameCity,GameState,TopSeed,TopScore,TopGames,TopFG,TopFGA,TopFGPer,Top3P,Top3PA,Top3Per,Top2P,Top2PA,Top2Per,TopPTs,TopOppPTS,TopAST,TopORB,TopDRB,TopPoss,TopTSPer,TopEFGPer,TopTOV,TopTOPer,TopFT,TopFTA,TopFTR,TopORTG,TopDRTG,TopSOS,BotSeed,BotScore,BotGames,BotFG,BotFGA,BotFGPer,Bot3P,Bot3PA,Bot3Per,Bot2P,Bot2PA,Bot2Per,BotPTs,BotOppPTS,BotAST,BotORB,BotDRB,BotPoss,BotTSPer,BotEFGPer,BotTOV,BotTOPer,BotFT,BotFTA,BotFTR,BotORTG,BotDRTG,BotSOS
2011,SevenTen,0,One,at Charlotte, NC,Washington,68,35,1061,2260,0.469,305,821,0.371,756,1439,0.469,2907,2474,593,488,879,2970.8,0.564843313,0.536946903,426,0.143395718,480,712,0.315044248,0.978524303,0.832772317,7.74,Georgia,65,33,823,1822,0.452,156,456,0.342,667,1366,0.452,2267,2125,495,407,836,2532.8,0.535812203,0.494511526,444,0.175300063,465,667,0.366081229,0.895056854,0.838992419,6.13
2011,SevenTen,0,Two,at Tampa, FL,UCLA,78,34,830,1824,0.455,173,529,0.327,657,1295,0.455,2382,2254,493,405,860,2649.2,0.546450595,0.502467105,502,0.189491167,549,808,0.442982456,0.899139363,0.85082289,7.93,Michigan State,76,34,817,1894,0.431,220,620,0.355,597,1274,0.431,2338,2263,509,407,849,2624.4,0.531837455,0.489440338,454,0.172991922,484,691,0.364836325,0.890870294,0.862292333,11.67
2011,SevenTen,1,Three,at Chicago, IL,Texas A&M;,50,33,758,1719,0.441,181,534,0.339,577,1185,0.441,2254,2009,444,412,781,2464.6,0.544297195,0.493600931,426,0.172847521,557,799,0.464805119,0.914550028,0.815142417,5.94,Florida State,57,34,827,1903,0.435,212,634,0.334,615,1269,0.435,2348,2109,423,422,910,2734,0.528352835,0.490278508,541,0.197878566,482,725,0.380977404,0.858814923,0.77139722,6.45
2011,SevenTen,0,Four,at Tucson, AZ,Temple,66,34,868,1943,0.447,206,583,0.353,662,1360,0.447,2400,2124,511,374,844,2573.4,0.537721138,0.499742666,368,0.143001477,458,656,0.337622234,0.932618326,0.825367218,4.23,Penn State,64,34,767,1748,0.439,216,638,0.339,551,1110,0.439,2144,2126,413,337,731,2323.6,0.539409065,0.500572082,358,0.154071269,394,544,0.311212815,0.922706146,0.914959546,11.45
2011,EightNine,0,One,at Cleveland, OH,George Mason,61,34,876,1861,0.471,227,574,0.395,649,1287,0.471,2474,2124,483,364,824,2524.2,0.568234019,0.531703385,376,0.148958086,495,718,0.385814078,0.980112511,0.841454718,1.37,Villanova,57,33,796,1819,0.438,210,604,0.348,586,1215,0.438,2384,2159,450,402,821,2518.6,0.552527163,0.495327103,392,0.155642023,582,769,0.422759758,0.946557611,0.857222266,8.23
2011,EightNine,0,Two,at Washington, DC,Butler,60,38,919,2122,0.433,289,822,0.352,630,1300,0.433,2707,2437,452,431,906,2857.6,0.54718705,0.501178134,416,0.145576708,580,799,0.376531574,0.947298432,0.85281355,5.02,Old Dominion,58,34,803,1828,0.439,166,505,0.329,637,1323,0.439,2231,1984,485,524,831,2526.8,0.523640085,0.484682713,424,0.167801171,459,687,0.375820569,0.882934937,0.78518284,1.76
2011,EightNine,1,Three,at Tulsa, OK,UNLV,62,33,842,1836,0.459,184,558,0.33,658,1278,0.459,2363,2077,509,368,783,2537.2,0.549044574,0.508714597,414,0.163172001,495,718,0.391067538,0.931341636,0.81861895,6,Illinois,73,34,894,1910,0.468,232,600,0.387,662,1310,0.468,2413,2222,568,342,836,2559.6,0.561905028,0.528795812,434,0.169557743,393,539,0.282198953,0.942725426,0.868104391,11.11
2011,EightNine,0,Four,at Charlotte, NC,Michigan,75,35,847,1889,0.448,283,804,0.352,564,1085,0.448,2328,2187,480,289,826,2440.8,0.551690144,0.523292747,351,0.14380531,351,502,0.265749074,0.953785644,0.896017699,10.68,Tennessee,45,34,837,1941,0.431,175,583,0.3,662,1358,0.431,2376,2296,443,464,815,2703,0.521098342,0.476300876,454,0.167961524,527,770,0.396702731,0.879023307,0.849426563,8.73
2012,OneSixteen,0,One,at Pittsburgh, PA,Syracuse,72,37,1006,2156,0.467,233,668,0.349,773,1488,0.467,2742,2257,564,459,722,2828.6,0.555519538,0.520640074,389,0.137523863,495,709,0.328849722,0.969384148,0.797921233,8.02,North Carolina-Asheville,65,34,920,1907,0.482,223,629,0.355,697,1278,0.482,2745,2426,566,377,716,2720.2,0.596759887,0.54090194,456,0.167634733,682,893,0.468274777,1.009116977,0.891846188,-2.71
2012,OneSixteen,0,Two,at Louisville, KY,Kentucky,81,40,1096,2248,0.488,225,595,0.378,871,1653,0.488,3095,2423,531,472,973,3068.2,0.581609489,0.537588968,445,0.145036178,678,938,0.417259786,1.008734763,0.789713839,7.93,Western Kentucky,66,35,769,1952,0.394,195,638,0.306,574,1314,0.394,2272,2383,385,449,724,2800,0.494472012,0.443903689,534,0.190714286,539,785,0.402151639,0.811428571,0.851071429,0.51
2012,OneSixteen,0,Three,at Greensboro, NC,UNC,77,38,1134,2473,0.459,194,580,0.334,940,1893,0.459,3091,2549,659,570,1022,3288.8,0.536878014,0.497775981,447,0.135915836,629,922,0.372826526,0.939856483,0.775054731,7.07,Vermont,58,36,848,1914,0.443,191,561,0.34,657,1353,0.443,2415,2193,475,401,765,2644.6,0.541926971,0.492946708,445,0.168267413,528,714,0.373040752,0.913181578,0.829236936,-5.19
2012,OneSixteen,0,Four,at Columbus, OH,Michigan State,89,37,960,2012,0.477,200,555,0.36,760,1457,0.477,2651,2195,566,420,882,2789.6,0.565013896,0.526838966,474,0.169916834,531,759,0.377236581,0.950315457,0.786851161,9.81,LIU-Brooklyn,67,34,920,1940,0.474,225,606,0.371,695,1334,0.474,2769,2641,500,396,771,2872,0.585511292,0.532216495,546,0.190111421,704,965,0.49742268,0.96413649,0.919568245,-5.1
2012,TwoFifteen,0,One,at Pittsburgh, PA,Ohio State,78,39,1057,2219,0.476,199,596,0.334,858,1623,0.476,2913,2333,568,447,898,3006.4,0.562086105,0.521180712,449,0.149348057,600,846,0.381252817,0.968932943,0.776011176,9.07,Loyola (MD),59,33,755,1775,0.425,164,484,0.339,591,1291,0.425,2222,2120,393,430,614,2522.8,0.526470421,0.471549296,443,0.175598541,548,762,0.429295775,0.880767401,0.840336134,-2.72
2012,TwoFifteen,1,Two,at Greensboro, NC,Duke,70,34,874,1915,0.456,274,739,0.371,600,1176,0.456,2628,2334,423,406,746,2675.6,0.572509106,0.527937337,415,0.155105397,606,864,0.451174935,0.982209598,0.872327702,8.4,Lehigh,75,35,902,2030,0.444,254,726,0.35,648,1304,0.444,2648,2288,456,386,718,2728.2,0.559140512,0.506896552,391,0.143317939,590,768,0.378325123,0.970603328,0.838648193,-5.14
2012,TwoFifteen,0,Three,at Omaha, NE,Kansas,65,39,1023,2169,0.472,222,643,0.345,801,1526,0.472,2867,2407,587,449,919,3020.2,0.562439185,0.522821577,506,0.167538574,597,863,0.397879207,0.949274882,0.796967088,9.93,Detroit,50,36,903,2008,0.45,165,553,0.298,738,1455,0.45,2597,2432,463,434,690,2800.8,0.544426183,0.490786853,450,0.16066838,626,857,0.426792829,0.927235076,0.868323336,-0.01
2012,TwoFifteen,1,Four,at Omaha, NE,Missouri,84,35,981,1945,0.504,293,737,0.398,688,1208,0.504,2814,2321,566,319,706,2595,0.620863119,0.579691517,358,0.137957611,559,730,0.375321337,1.084393064,0.894412331,5.68,Norfolk State,86,36,870,1977,0.44,198,635,0.312,672,1342,0.44,2482,2416,431,421,765,2847.6,0.529943291,0.490136571,539,0.189282203,544,829,0.419322205,0.871611181,0.848433769,-5.39
2012,ThreeFourteen,0,One,at Nashville, TN,Florida State,66,35,877,1923,0.456,216,611,0.354,661,1312,0.456,2443,2201,427,398,771,2740.6,0.550880326,0.512220489,550,0.200685981,473,669,0.347893916,0.89141064,0.803108808,7.62,St. Bonaventure,63,32,770,1687,0.456,174,504,0.345,596,1183,0.456,2254,2081,444,352,686,2410,0.563669101,0.508002371,439,0.182157676,540,710,0.420865442,0.93526971,0.863485477,2.84
2012,ThreeFourteen,0,Two,at Albuquerque, NM,Baylor,68,38,1004,2148,0.467,259,676,0.383,745,1472,0.467,2839,2483,570,470,810,2973.6,0.571927025,0.527700186,522,0.175544794,572,759,0.353351955,0.954735001,0.835014797,8.03,South Dakota State,60,35,918,1963,0.468,284,728,0.39,634,1235,0.468,2689,2329,500,363,715,2646.2,0.582660172,0.539989812,370,0.139823143,569,783,0.398879266,1.016174137,0.880129998,-1.87
2012,ThreeFourteen,0,Three,at Columbus, OH,Georgetown,74,33,811,1743,0.465,186,536,0.347,625,1207,0.465,2278,1959,451,367,741,2429.2,0.558574287,0.518646013,417,0.171661452,470,673,0.386115892,0.937757286,0.806438334,7.69,Belmont,59,35,975,2026,0.481,309,817,0.378,666,1209,0.481,2831,2363,606,401,750,2767.6,0.597570037,0.557502468,430,0.155369273,572,779,0.384501481,1.022907935,0.853808354,-1.22
2012,ThreeFourteen,0,Four,at Louisville, KY,Marquette,88,35,919,2033,0.452,201,596,0.337,718,1437,0.452,2638,2308,580,414,735,2826.4,0.54989494,0.501475652,461,0.16310501,599,831,0.408755534,0.933342768,0.81658647,7.5,BYU,68,35,977,2099,0.465,233,679,0.343,744,1420,0.465,2727,2358,599,381,842,2880.4,0.559214843,0.520962363,473,0.164213304,540,771,0.36731777,0.946743508,0.818636301,1.55
2012,FourThirteen,0,One,at Albuquerque, NM,Wisconsin,73,36,797,1875,0.425,285,775,0.368,512,1100,0.425,2304,1915,428,349,763,2425,0.541353383,0.501066667,320,0.131958763,425,575,0.306666667,0.950103093,0.789690722,8.24,Montana,49,32,781,1689,0.462,195,524,0.372,586,1165,0.462,2239,1985,436,286,663,2358.8,0.564070782,0.520130255,401,0.170001696,482,672,0.397868561,0.949211463,0.841529591,-3.38
2012,FourThirteen,0,Two,at Portland, OR,Indiana,79,36,949,1928,0.492,229,531,0.431,720,1397,0.492,2782,2392,487,383,747,2734.2,0.603334606,0.551607884,463,0.169336552,655,858,0.445020747,1.017482262,0.874844561,7.79,New Mexico State,66,36,970,2045,0.474,165,505,0.327,805,1540,0.474,2812,2459,498,518,834,3001.2,0.560043338,0.514669927,533,0.177595628,707,1058,0.517359413,0.93695855,0.819338931,0.08
2012,FourThirteen,1,Three,at Nashville, TN,Michigan,60,34,808,1777,0.455,276,788,0.35,532,989,0.455,2255,2090,431,291,676,2348.2,0.564223948,0.532357907,370,0.157567499,363,503,0.283061339,0.960310025,0.890043438,8.98,Ohio,65,37,901,2107,0.428,278,809,0.344,623,1298,0.428,2597,2311,488,451,685,2887.6,0.532923466,0.493592786,481,0.166574318,517,749,0.355481728,0.899362793,0.800318604,0.17
2012,FourThirteen,0,Four,at Portland, OR,Louisville,69,40,963,2281,0.422,233,733,0.318,730,1548,0.422,2727,2440,532,518,905,3173.4,0.51561011,0.473257343,562,0.17709712,568,826,0.362121876,0.859330686,0.76889141,9.02,Davidson,62,33,879,1969,0.446,255,760,0.336,624,1209,0.446,2571,2238,455,415,752,2649.4,0.561196871,0.511173184,388,0.146448252,558,731,0.371254444,0.970408394,0.844719559,-1.68
2012,FiveTwelve,0,One,at Albuquerque, NM,Vanderbilt,79,36,885,1921,0.461,307,792,0.388,578,1129,0.461,2615,2339,458,361,764,2694,0.578591026,0.540603852,465,0.172605791,538,770,0.4008329,0.970675575,0.868225687,8.04,Harvard,70,31,695,1490,0.466,185,518,0.357,510,972,0.466,2033,1724,401,262,661,2114.2,0.577648717,0.52852349,379,0.179264024,458,613,0.411409396,0.961593038,0.815438464,-1.56
2012,FiveTwelve,1,Two,at Portland, OR,Wichita State,59,33,912,1892,0.482,230,620,0.371,682,1272,0.482,2545,2060,485,359,798,2557.4,0.583544281,0.542811839,403,0.157581919,491,656,0.346723044,0.995151326,0.805505592,3.8,VCU,62,36,837,2040,0.41,267,800,0.334,570,1240,0.41,2448,2154,433,439,676,2747,0.5174163,0.475735294,411,0.149617765,507,740,0.362745098,0.891153986,0.78412814,0.63
2012,FiveTwelve,1,Three,at Nashville, TN,Temple,44,32,861,1836,0.469,228,574,0.397,633,1262,0.469,2401,2225,493,333,686,2487.8,0.568450859,0.531045752,401,0.161186591,451,627,0.341503268,0.965109736,0.894364499,4.94,South Florida,58,36,772,1765,0.437,169,534,0.316,603,1231,0.437,2134,2037,423,374,741,2488.8,0.526217155,0.485269122,485,0.194873031,421,597,0.338243626,0.857441337,0.818466731,7.29
2012,FiveTwelve,0,Four,at Portland, OR,New Mexico,75,35,876,1898,0.462,264,699,0.378,612,1199,0.462,2545,2076,573,395,821,2664.2,0.57136571,0.531085353,467,0.175287141,529,748,0.394099052,0.955258614,0.779220779,3.34,Long Beach State,68,34,880,1880,0.468,221,618,0.358,659,1262,0.468,2510,2175,476,391,750,2636,0.563386604,0.526861702,440,0.166919575,529,790,0.420212766,0.952200303,0.825113809,0.87
2012,SixEleven,0,One,at Nashville, TN,Cincinnati,65,37,924,2194,0.421,260,763,0.341,664,1431,0.421,2522,2276,479,489,736,2854.2,0.509100011,0.480401094,403,0.141195431,414,643,0.293072015,0.883610118,0.797421344,6.28,Texas,59,34,836,1927,0.434,197,601,0.328,639,1326,0.434,2470,2270,419,453,665,2681,0.539819914,0.484950701,426,0.158895934,601,820,0.425531915,0.921298023,0.846698993,8.12
2012,SixEleven,1,Two,at Albuquerque, NM,UNLV,64,35,942,2062,0.457,291,799,0.364,651,1263,0.457,2671,2307,616,408,819,2821.6,0.559967463,0.527400582,466,0.165154522,496,734,0.355965082,0.946626028,0.817621208,4.37,Colorado,68,36,835,1874,0.446,199,572,0.348,636,1302,0.446,2429,2269,422,351,841,2666,0.544521162,0.498665955,468,0.175543886,560,810,0.432230523,0.911102776,0.851087772,5.73
2012,SixEleven,1,Three,at Columbus, OH,San Diego State,65,34,863,1903,0.453,197,578,0.341,666,1325,0.453,2416,2166,417,360,793,2610.2,0.546033124,0.505254861,426,0.163205885,493,703,0.36941671,0.925599571,0.82982147,3.79,North Carolina State,79,37,977,2134,0.458,198,557,0.355,779,1577,0.458,2697,2501,577,456,825,2913.6,0.544945364,0.504217432,470,0.161312466,545,774,0.362699157,0.925658979,0.858388248,6.8
2012,SixEleven,0,Four,at Louisville, KY,Murray State,58,33,811,1732,0.468,239,604,0.396,572,1128,0.468,2412,2001,418,360,659,2494.4,0.583499448,0.537240185,458,0.183611289,551,761,0.439376443,0.966966004,0.802196921,-2.59,Colorado State,41,32,764,1621,0.471,189,473,0.4,575,1148,0.471,2243,2177,389,266,673,2303,0.583385352,0.529611351,408,0.177160226,526,685,0.422578655,0.973947026,0.945288754,5.23
2012,SevenTen,0,One,at Pittsburgh, PA,Gonzaga,77,33,823,1740,0.473,215,567,0.379,608,1173,0.473,2436,2086,455,359,736,2494.2,0.58185084,0.534770115,433,0.173602758,575,803,0.461494253,0.976665865,0.83634031,3.25,West Virginia,54,33,838,1914,0.438,174,583,0.298,664,1331,0.438,2346,2194,477,493,642,2631.6,0.523857161,0.483281087,422,0.160358717,496,739,0.386102403,0.891472868,0.83371333,7.53
2012,SevenTen,1,Two,at Greensboro, NC,Notre Dame,63,34,781,1800,0.434,221,665,0.332,560,1135,0.434,2257,2097,497,345,705,2411.2,0.538375666,0.495277778,342,0.141838089,474,673,0.373888889,0.936048441,0.86969144,6.47,Xavier,67,36,899,1986,0.453,176,501,0.351,723,1485,0.453,2543,2422,471,378,805,2761.6,0.541903203,0.496978852,448,0.162224797,569,819,0.412386707,0.92084299,0.87702781,6.22
2012,SevenTen,1,Three,at Omaha, NE,Saint Mary's (CA),69,33,857,1811,0.473,245,713,0.344,612,1098,0.473,2467,2068,520,378,774,2472.8,0.58247705,0.540861403,383,0.15488515,508,697,0.384870237,0.997654481,0.836298932,0.78,Purdue,72,35,889,2019,0.44,284,753,0.377,605,1266,0.44,2514,2310,470,391,648,2600.6,0.54130637,0.510648836,306,0.117665154,452,689,0.341258049,0.966699992,0.888256556,8.05
2012,SevenTen,0,Four,at Omaha, NE,Florida,71,37,976,2106,0.463,357,939,0.38,619,1167,0.463,2808,2404,551,416,764,2796,0.581607291,0.548195632,410,0.146638054,499,700,0.332383666,1.004291845,0.859799714,7.33,Virginia,45,32,721,1576,0.457,155,469,0.33,566,1107,0.457,2000,1735,394,253,691,2166.2,0.548992051,0.506662437,367,0.169421106,403,558,0.354060914,0.923275782,0.800941741,4.23
2012,EightNine,0,One,at Pittsburgh, PA,Kansas State,70,33,812,1849,0.439,183,546,0.335,629,1303,0.439,2343,2114,468,471,658,2642.6,0.532364489,0.488642509,474,0.179368803,536,799,0.432125473,0.886626807,0.799969727,7.53,Southern Miss,64,34,819,1975,0.415,215,601,0.358,604,1374,0.415,2426,2212,374,471,662,2663.6,0.523350131,0.469113924,377,0.141537768,573,779,0.39443038,0.910797417,0.830455023,3.61
2012,EightNine,0,Two,at Louisville, KY,Iowa State,77,34,847,1888,0.449,293,786,0.373,554,1102,0.449,2490,2286,484,371,802,2599.4,0.563440198,0.52621822,419,0.161191044,503,731,0.387182203,0.957913365,0.879433715,7.32,UConn,64,34,858,1900,0.452,185,557,0.332,673,1343,0.452,2336,2193,457,415,736,2580.8,0.533557476,0.500263158,418,0.161965282,435,657,0.345789474,0.905145691,0.849736516,8.07
2012,EightNine,0,Three,at Greensboro, NC,Creighton,58,35,975,1935,0.504,287,677,0.424,688,1258,0.504,2772,2439,616,330,833,2650.8,0.613469778,0.578036176,421,0.158819979,535,737,0.380878553,1.045722046,0.920099593,3.41,Alabama,57,33,778,1722,0.452,136,470,0.289,642,1252,0.452,2135,1918,402,352,714,2394.2,0.534787488,0.491289199,423,0.176676969,443,623,0.361788618,0.891738368,0.801102665,7.18
2012,EightNine,1,Four,at Columbus, OH,Memphis,54,35,933,1899,0.491,185,511,0.362,748,1388,0.491,2614,2208,505,332,761,2657,0.582338264,0.540021064,444,0.167105758,563,785,0.413375461,0.983816334,0.83101242,5.26,Saint Louis,61,34,814,1813,0.449,238,663,0.359,576,1150,0.449,2336,1960,459,346,648,2456.2,0.556105736,0.514616657,382,0.155524794,470,653,0.360176503,0.951062617,0.79798062,4.05
2013,OneSixteen,0,One,at Dayton, OH,Indiana,83,36,951,1971,0.482,257,637,0.403,694,1334,0.482,2831,2236,514,439,831,2801.6,0.597570037,0.547691527,469,0.16740434,672,904,0.458650431,1.010494003,0.798115363,8.38,James Madison,62,36,818,1941,0.421,211,628,0.336,607,1313,0.421,2346,2326,423,365,699,2627.6,0.520140478,0.475785677,401,0.152610747,499,714,0.367851623,0.892829959,0.88521845,-2.28
2013,OneSixteen,0,Two,at Kansas City, MO,Kansas,64,37,985,2049,0.481,216,594,0.364,769,1455,0.481,2782,2292,575,399,955,2889.6,0.578387998,0.533430942,517,0.178917497,596,809,0.394826745,0.962763012,0.793189369,7.54,Western Kentucky,57,36,837,1959,0.427,226,709,0.319,611,1250,0.427,2409,2364,400,441,763,2798,0.525707053,0.484941297,537,0.191922802,509,755,0.385400715,0.860972123,0.844889207,-1.14
2013,OneSixteen,0,Three,at Lexington, KY,Louisville,79,40,1048,2300,0.456,230,691,0.333,818,1609,0.456,2978,2351,584,531,854,3163,0.55050281,0.505652174,495,0.156496997,652,920,0.4,0.941511224,0.743281695,9.13,North Carolina A&T;,48,37,776,1927,0.403,215,707,0.304,561,1220,0.403,2299,2291,405,387,779,2814.6,0.503512983,0.458484691,564,0.200383713,532,809,0.41982356,0.816812336,0.813970014,-6.3
2013,OneSixteen,0,Four,at Salt Lake City, UT,Gonzaga,64,35,961,1934,0.497,226,609,0.371,735,1325,0.497,2696,2095,530,409,786,2637.8,0.592298364,0.55532575,393,0.148987793,548,777,0.401758014,1.022063841,0.794222458,4.18,Southern,58,33,761,1757,0.433,226,619,0.365,535,1138,0.433,2223,1890,376,288,747,2391.6,0.539521202,0.497438816,359,0.150108714,475,689,0.392145703,0.929503261,0.790265931,-10.31
2013,TwoFifteen,0,One,at Austin, TX,Miami (FL),78,36,895,1968,0.455,254,701,0.362,641,1267,0.455,2509,2181,408,357,822,2617,0.553325688,0.519308943,377,0.144058082,465,680,0.345528455,0.958731372,0.833397019,7.88,Pacific,49,35,824,1839,0.448,225,590,0.381,599,1249,0.448,2344,2238,510,333,704,2502.6,0.547673788,0.509244154,390,0.155837929,471,684,0.371941272,0.936625909,0.894269959,1.05
2013,TwoFifteen,1,Two,at Philadelphia, PA,Georgetown,68,32,737,1627,0.453,189,536,0.353,548,1091,0.453,2070,1806,474,297,662,2273.6,0.547456838,0.511063307,407,0.17901126,407,599,0.368162262,0.910450387,0.794334975,7.59,Florida Gulf Coast,78,37,976,2112,0.462,247,722,0.342,729,1390,0.462,2696,2469,523,412,814,2951.4,0.553402522,0.520596591,545,0.184658128,497,736,0.348484848,0.913464796,0.836552145,-2.07
2013,TwoFifteen,0,Three,at Philadelphia, PA,Duke,73,36,960,2033,0.472,270,676,0.399,690,1357,0.472,2778,2350,515,337,782,2734.4,0.582820027,0.538612887,383,0.140067291,588,796,0.391539597,1.015944997,0.859420714,9.54,Albany (NY),61,35,761,1748,0.435,213,575,0.37,548,1173,0.435,2251,2123,394,345,677,2496,0.547422179,0.496281465,468,0.1875,516,700,0.400457666,0.901842949,0.850560897,-4.53
2013,TwoFifteen,0,Four,at Dayton, OH,Ohio State,95,37,928,2057,0.451,227,638,0.356,701,1419,0.451,2599,2197,493,378,841,2725.6,0.546522778,0.506319883,377,0.138318168,516,729,0.354399611,0.953551512,0.806061051,9.32,Iona,70,34,956,2106,0.454,283,771,0.367,673,1335,0.454,2733,2595,523,395,699,2802.6,0.567210148,0.521130104,421,0.150217655,538,689,0.327160494,0.975165917,0.925925926,-0.02
2013,ThreeFourteen,0,One,at Lexington, KY,Marquette,59,35,842,1844,0.457,147,497,0.296,695,1347,0.457,2382,2191,483,418,698,2617,0.547284257,0.496475054,471,0.179977073,551,755,0.409436009,0.910202522,0.837218189,8.58,Davidson,58,34,837,1813,0.462,256,694,0.369,581,1119,0.462,2490,2110,473,306,742,2465.6,0.586500594,0.532266961,371,0.150470474,560,704,0.388306674,1.009896171,0.85577547,-3.45
2013,ThreeFourteen,0,Two,at Austin, TX,Florida,79,37,960,2010,0.478,300,794,0.378,660,1216,0.478,2642,2012,540,381,798,2660.2,0.578340893,0.552238806,401,0.150740546,422,623,0.309950249,0.993158409,0.75633411,6.83,Northwestern State,47,32,919,2007,0.458,189,603,0.313,730,1404,0.458,2559,2285,489,435,698,2765,0.544931857,0.504982561,448,0.162025316,532,775,0.38614848,0.925497288,0.826401447,-3.77
2013,ThreeFourteen,0,Three,at Auburn Hills, MI,Michigan State,65,36,882,1921,0.459,177,523,0.338,705,1398,0.459,2448,2129,474,421,820,2694,0.548043342,0.505205622,489,0.181514477,507,710,0.369599167,0.908685969,0.790274684,10.55,Valparaiso,54,34,823,1699,0.484,253,680,0.372,570,1019,0.484,2420,2119,467,303,705,2470.2,0.601176517,0.558858152,486,0.196745203,521,713,0.419658623,0.979677759,0.857825277,-1.13
2013,ThreeFourteen,1,Four,at Salt Lake City, UT,New Mexico,62,35,768,1815,0.423,221,629,0.351,547,1186,0.423,2355,2122,505,335,788,2548.6,0.540197086,0.484022039,402,0.157733658,598,829,0.456749311,0.924036726,0.832613984,6.63,Harvard,68,30,677,1425,0.475,191,480,0.398,486,945,0.475,2049,1924,392,219,577,2102.8,0.591622009,0.542105263,399,0.189747004,504,697,0.489122807,0.974415066,0.914970516,0.16
2013,FourThirteen,0,One,at San Jose, CA,Syracuse,81,40,1007,2293,0.439,233,696,0.335,774,1597,0.439,2816,2347,562,560,820,3125.2,0.528544401,0.489969472,495,0.158389863,569,843,0.367640645,0.901062332,0.750991937,8.57,Montana,34,32,760,1635,0.465,219,589,0.372,541,1046,0.465,2238,2096,405,248,657,2286.4,0.582375718,0.531804281,391,0.171011197,499,651,0.398165138,0.978831351,0.916724983,-4.21
